canonical_id,work_id,title,years,production_year,favorite_count,my_list_count,primary_genre,source_origin,canonical_tags,classification_status,detail_url,attribute_source_url,attribute_fetched_at
danime:24833,24833,遊☆戯☆王SEVENS　ゴーハ6兄弟編,2020,2020,2109,2653,バトル・アクション,漫画,バトル・アクション|スポーツ・競技|学園|家族|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24833,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24833,2026-07-25T10:49:24.670Z
danime:24834,24834,遊☆戯☆王SEVENS　ゴーハ社員編,2020,2020,1779,2195,バトル・アクション,漫画,バトル・アクション|スポーツ・競技|学園|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24834,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24834,2026-07-25T10:49:24.670Z
danime:24835,24835,遊☆戯☆王SEVENS　デュエルの王編,2020,2020,1638,2121,バトル・アクション,漫画,バトル・アクション|スポーツ・競技|学園|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24835,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24835,2026-07-25T10:49:24.670Z
danime:24837,24837,あたしンち　ムービーコミック,2021,2021,2132,2419,コメディ・ギャグ,,コメディ・ギャグ|日常・ほのぼの|キッズ・ファミリー|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24837,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24837,2026-07-25T10:24:25.195Z
danime:24838,24838,アイドリッシュセブン Third BEAT!,2021,2021,34087,32845,ドラマ・青春,,ドラマ・青春|成長・挑戦|音楽・アイドル|サバイバル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24838,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24838,2026-07-25T10:24:25.195Z
danime:24839,24839,ゲッターロボ アーク,2021,2021,11423,10689,ロボット・メカ,,ロボット・メカ|SF|バトル・アクション|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24839,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24839,2026-07-25T10:24:25.195Z
danime:24843,24843,真（チェンジ!!）ゲッターロボ　世界最後の日,1998,1998,8605,9123,ロボット・メカ,,ロボット・メカ|SF|バトル・アクション|スペースオペラ|ロボットSF|宇宙,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24843,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24843,2026-07-25T10:21:15.719Z
danime:24844,24844,真ゲッターロボ対ネオゲッターロボ,2000,2000,5546,5397,ロボット・メカ,,ロボット・メカ|SF|バトル・アクション|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24844,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24844,2026-07-25T10:21:33.513Z
danime:24845,24845,新ゲッターロボ,2004,2004,7233,6890,ロボット・メカ,,ロボット・メカ|SF|バトル・アクション|現代ファンタジー|ロボットSF|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24845,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24845,2026-07-25T10:22:12.115Z
danime:24847,24847,『家庭教師ヒットマンREBORN!』the STAGE,2018,2018,2145,812,2.5次元舞台,漫画,2.5次元舞台,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24847,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24847,2026-07-25T10:24:43.046Z
danime:24848,24848,『家庭教師ヒットマンREBORN!』the STAGE -vs VARIA partⅠ-,2019,2019,1698,613,2.5次元舞台,漫画,2.5次元舞台|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24848,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24848,2026-07-25T10:24:27.710Z
danime:24849,24849,『家庭教師ヒットマンREBORN!』the STAGE -vs VARIA partⅡ-,2020,2020,1733,616,2.5次元舞台,漫画,2.5次元舞台|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24849,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24849,2026-07-25T10:49:24.670Z
danime:24851,24851,マジカパーティ,2021,2021,1196,2498,ファンタジー,,ファンタジー|バトル・アクション|キッズ・ファミリー|現代ファンタジー|音楽・アイドル|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24851,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24851,2026-07-25T10:24:25.195Z
danime:24852,24852,戦国☆パラダイス 極,2011,2011,1945,2150,ショート,,ショート|歴史・戦記|歴史・時代劇,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24852,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24852,2026-07-25T10:45:34.871Z
danime:24853,24853,ダンボール戦機Ｗ,2012,2012,9223,6317,SF,,SF|ロボット・メカ|キッズ・ファミリー|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24853,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24853,2026-07-25T10:57:29.295Z
danime:24854,24854,ダンボール戦機ウォーズ,2013,2013,6709,5006,SF,,SF|ロボット・メカ|キッズ・ファミリー|ロボットSF|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24854,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24854,2026-07-25T10:57:37.747Z
danime:24855,24855,イナズマイレブンGO,2011,2011,16610,15221,スポーツ・競技,,スポーツ・競技|バトル・アクション|キッズ・ファミリー|学園|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24855,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24855,2026-07-25T10:45:34.871Z
danime:24856,24856,イナズマイレブンGO ギャラクシー,2013,2013,11926,11005,スポーツ・競技,,スポーツ・競技|バトル・アクション|キッズ・ファミリー|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24856,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24856,2026-07-25T10:57:37.747Z
danime:24857,24857,イナズマイレブンGO クロノ・ストーン,2012,2012,15481,13701,スポーツ・競技,,スポーツ・競技|バトル・アクション|キッズ・ファミリー|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24857,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24857,2026-07-25T10:57:29.295Z
danime:24858,24858,チート薬師のスローライフ～異世界に作ろうドラッグストア～,2021,2021,50262,69537,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|異世界ファンタジー|異世界|職業・仕事|転生,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24858,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24858,2026-07-25T10:24:25.195Z
danime:24859,24859,TSUKIPRO THE ANIMATION 2,2021,2021,10498,8144,ドラマ・青春,,ドラマ・青春|友情・仲間|成長・挑戦|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24859,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24859,2026-07-25T10:24:25.195Z
danime:24874,24874,ピーチボーイリバーサイド【オンエア版】,2021,2021,32102,29888,バトル・アクション,漫画,バトル・アクション|スペキュレーティブ判定保留|現代ファンタジー|怪異・妖怪,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24874,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24874,2026-07-25T10:24:25.195Z
danime:24875,24875,ピーチボーイリバーサイド【時系列版】,2021,2021,37373,35478,バトル・アクション,漫画,バトル・アクション|スペキュレーティブ判定保留|現代ファンタジー|怪異・妖怪,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24875,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24875,2026-07-25T10:24:25.195Z
danime:24876,24876,D_CIDE TRAUMEREI THE ANIMATION（ディーサイドトロイメライ）,2021,2021,13801,14610,ホラー・サスペンス・ミステリー,,ホラー・サスペンス・ミステリー|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24876,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24876,2026-07-25T10:24:25.195Z
danime:24877,24877,やなせたかしメルヘン劇場,2008,2008,1897,1533,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留|家族,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24877,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24877,2026-07-25T10:33:29.584Z
danime:24878,24878,赤ずきんチャチャ,1994,1994,14902,16162,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|コメディ・ギャグ|異世界ファンタジー|現代ファンタジー|異世界|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24878,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24878,2026-07-25T10:21:27.736Z
danime:24879,24879,マギ シンドバッドの冒険,2016,2016,25236,20861,バトル・アクション,漫画,バトル・アクション|スペキュレーティブ判定保留|成長・挑戦|旅・冒険,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24879,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24879,2026-07-25T10:48:25.268Z
danime:24880,24880,少女☆歌劇 レヴュースタァライト -The LIVE-#1 revival,2018,2018,2929,1088,2.5次元舞台,,2.5次元舞台|ライブ・ラジオ・その他,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24880,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24880,2026-07-25T10:24:43.046Z
danime:24881,24881,少女☆歌劇 レヴュースタァライト -The LIVE-#2 Transition,2018,2018,2318,743,2.5次元舞台,,2.5次元舞台|ライブ・ラジオ・その他,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24881,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24881,2026-07-25T10:24:43.046Z
danime:24882,24882,少女☆歌劇 レヴュースタァライト -The LIVE-#2 revival,2019,2019,2098,755,2.5次元舞台,,2.5次元舞台|ライブ・ラジオ・その他,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24882,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24882,2026-07-25T10:24:27.710Z
danime:24883,24883,少女☆歌劇 レヴュースタァライト -The LIVE 青嵐- BLUE GLITTER,2020,2020,1901,672,2.5次元舞台,,2.5次元舞台|ライブ・ラジオ・その他|学園|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24883,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24883,2026-07-25T10:49:24.670Z
danime:24884,24884,まめうしくん,2007,2007,376,320,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24884,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24884,2026-07-25T10:45:59.280Z
danime:24885,24885,たまごにいちゃん,2007,2007,406,522,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24885,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24885,2026-07-25T10:45:59.280Z
danime:24886,24886,ねこざかな,2005,2005,503,541,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24886,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24886,2026-07-25T10:22:17.253Z
danime:24887,24887,そらとぶねこざかな,2005,2005,234,306,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24887,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24887,2026-07-25T10:22:17.253Z
danime:24888,24888,みんながおしえてくれました,2005,2005,331,485,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24888,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24888,2026-07-25T10:22:17.253Z
danime:24889,24889,ともだちがきました,2007,2007,212,309,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24889,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24889,2026-07-25T10:45:59.280Z
danime:24890,24890,たろうのおでかけ,2005,2005,302,327,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24890,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24890,2026-07-25T10:22:17.253Z
danime:24891,24891,たろうのともだち,2005,2005,153,209,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24891,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24891,2026-07-25T10:22:17.253Z
danime:24892,24892,うずらちゃんのかくれんぼ,2006,2006,650,857,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24892,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24892,2026-07-25T10:45:23.551Z
danime:24893,24893,エリック・カールコレクション　はらぺこあおむし,1996,1996,3032,3231,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留|音楽・アイドル,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24893,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24893,2026-07-25T10:32:46.898Z
danime:24894,24894,やさいのようせい N.Y. SALAD,2007,2007,4543,3787,ファンタジー,,ファンタジー|キッズ・ファミリー|現代ファンタジー|友情・仲間|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24894,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24894,2026-07-25T10:45:59.280Z
danime:24895,24895,やさいのようせい The Movie,2010,2010,2018,1480,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24895,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24895,2026-07-25T10:33:32.104Z
danime:24896,24896,レオ・レオニ 5つの名作集,1987,1987,1422,1388,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留|友情・仲間|家族,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24896,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24896,2026-07-25T10:20:55.860Z
danime:24897,24897,2.5次元ダンスライブ「ツキウタ。」ステージ 第4幕『Lunatic Party』,2017,2017,1385,1300,2.5次元舞台,,2.5次元舞台|ファンタジー|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24897,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24897,2026-07-25T10:48:41.269Z
danime:24898,24898,2.5次元ダンスライブ「ツキウタ。」ステージ 第5幕『Rabbits Kingdom』黒兎王国Ver.,2017,2017,1339,1238,2.5次元舞台,,2.5次元舞台|ファンタジー|家族|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24898,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24898,2026-07-25T10:48:41.269Z
danime:24899,24899,2.5次元ダンスライブ「ツキウタ。」ステージ 第5幕『Rabbits Kingdom』白兎王国Ver.,2017,2017,1240,1162,2.5次元舞台,,2.5次元舞台|ファンタジー|家族|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24899,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24899,2026-07-25T10:48:41.269Z
danime:24900,24900,2.5次元ダンスライブ「ツキウタ。」ステージ 第六幕『紅縁-黒の章-』,2018,2018,1304,1251,2.5次元舞台,,2.5次元舞台|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24900,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24900,2026-07-25T10:24:43.046Z
danime:24901,24901,2.5次元ダンスライブ「ツキウタ。」ステージ 第六幕『紅縁-赤の章-』,2018,2018,1217,1184,2.5次元舞台,,2.5次元舞台|職業・仕事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24901,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24901,2026-07-25T10:24:43.046Z
danime:24902,24902,2.5次元ダンスライブ「S.Q.S」 Episode 2「星芒の彼方-月野百鬼夜行綺譚-」 Ver. RED,2018,2018,1002,974,2.5次元舞台,,2.5次元舞台|現代ファンタジー|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24902,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24902,2026-07-25T10:24:43.046Z
danime:24903,24903,2.5次元ダンスライブ「S.Q.S」 Episode 2「星芒の彼方-月野百鬼夜行綺譚-」 Ver. BLUE,2018,2018,862,895,2.5次元舞台,,2.5次元舞台|現代ファンタジー|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24903,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24903,2026-07-25T10:24:43.046Z
danime:24904,24904,2.5次元ダンスライブ「ALIVESTAGE」Episode 2『月花神楽　-青と緑の物語-』青藍の章,2019,2019,1179,1131,2.5次元舞台,,2.5次元舞台,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24904,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24904,2026-07-25T10:24:27.710Z
danime:24905,24905,2.5次元ダンスライブ「ALIVESTAGE」Episode 2『月花神楽　-青と緑の物語-』浅葱の章,2019,2019,1130,1103,2.5次元舞台,,2.5次元舞台,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24905,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24905,2026-07-25T10:24:27.710Z
danime:24906,24906,イニミニマニモ,2021,2021,2026,10281,キッズ・ファミリー,,キッズ・ファミリー|スペキュレーティブ判定保留|家族,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24906,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24906,2026-07-25T10:24:25.195Z
danime:24907,24907,マルドゥック・スクランブル 圧縮,2010,2010,8513,10263,スペキュレーティブ判定保留,,スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24907,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24907,2026-07-25T10:33:32.104Z
danime:24908,24908,マルドゥック・スクランブル 燃焼,2011,2011,4612,5144,スペキュレーティブ判定保留,,スペキュレーティブ判定保留|友情・仲間|犯罪・警察,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24908,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24908,2026-07-25T10:45:34.871Z
danime:24909,24909,マルドゥック・スクランブル 排気,2012,2012,4311,4768,スペキュレーティブ判定保留,,スペキュレーティブ判定保留|犯罪・警察,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24909,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24909,2026-07-25T10:57:29.295Z
danime:24910,24910,転生したらスライムだった件 OADその２,2020,2020,70979,75108,異世界・ハイファンタジー,漫画,異世界・ハイファンタジー|ファンタジー|バトル・アクション|異世界ファンタジー|異世界|学園|転生,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24910,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24910,2026-07-25T10:49:24.670Z
danime:24911,24911,幼女戦記　閑話『砂漠のパスタ大作戦』,2021,2021,46036,41714,ファンタジー,,ファンタジー|歴史・戦記|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24911,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24911,2026-07-25T10:24:25.195Z
danime:24912,24912,キミとフィットボクシング,2021,2021,5906,5225,ショート,,ショート|スポーツ・競技|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24912,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24912,2026-07-25T10:24:25.195Z
danime:24913,24913,ガル学。～ガールズガーデン～,2021,2021,865,1041,ライブ・ラジオ・その他,,ライブ・ラジオ・その他|ドラマ・青春|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24913,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24913,2026-07-25T10:24:25.195Z
danime:24914,24914,仮面ライダーＳＤ,1993,1993,1720,2142,コメディ・ギャグ,,コメディ・ギャグ|SF|バトル・アクション|ロボットSF|ロボット・メカ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24914,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24914,2026-07-25T10:32:48.098Z
danime:24915,24915,悪魔くん　ようこそ悪魔ランドへ！！,1990,1990,1726,1770,ファンタジー,,ファンタジー|ホラー・サスペンス・ミステリー,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24915,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24915,2026-07-25T10:20:39.630Z
danime:24916,24916,悪魔くん（劇場版）,1989,1989,1955,2045,ファンタジー,,ファンタジー|ホラー・サスペンス・ミステリー|現代ファンタジー|学園|魔法|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24916,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24916,2026-07-25T10:44:38.235Z
danime:24917,24917,ひみつのアッコちゃん　海だ！おばけだ！！夏祭り,1989,1989,488,565,ファンタジー,,ファンタジー|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24917,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24917,2026-07-25T10:44:38.235Z
danime:24918,24918,ひみつのアッコちゃん,1989,1989,1577,1738,スペキュレーティブ判定保留,,スペキュレーティブ判定保留|友情・仲間|成長・挑戦|家族|音楽・アイドル,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24918,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24918,2026-07-25T10:44:38.235Z
danime:24921,24921,地球へ…（劇場版）,1980,1980,5250,5628,SF,,SF|スペースオペラ|宇宙,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24921,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24921,2026-07-25T10:32:13.002Z
danime:24933,24933,ムーミン谷とウィンターワンダーランド（吹替版）,2017,2017,2276,2107,ファンタジー,,ファンタジー|キッズ・ファミリー|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24933,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24933,2026-07-25T10:48:41.269Z
danime:24936,24936,ママレード・ボーイ（劇場版）,1995,1995,5675,5357,恋愛・ラブコメ,,恋愛・ラブコメ|ラブコメ|家族|恋愛|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24936,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24936,2026-07-25T10:44:31.771Z
danime:24937,24937,メイクアップ！セーラー戦士,1993,1993,6503,5345,バトル・アクション,,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24937,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24937,2026-07-25T10:32:48.098Z
danime:24938,24938,魔法使いサリー（１９９０年）,1990,1990,1611,1656,ファンタジー,,ファンタジー|現代ファンタジー|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24938,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24938,2026-07-25T10:20:39.630Z
danime:24939,24939,ＦＵＴＵＲＥ　ＷＡＲ　１９８Ｘ年,1982,1982,1078,1469,戦争・ミリタリー,,戦争・ミリタリー|スペキュレーティブ判定保留|政治・戦略|戦争|軍事,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24939,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24939,2026-07-25T10:55:16.490Z
danime:24940,24940,銀河鉄道999,1979,1979,8550,8334,SF,,SF|スペースオペラ|宇宙,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24940,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24940,2026-07-25T10:43:51.506Z
danime:24941,24941,ＳＦ西遊記　スタージンガー,1979,1979,1118,1147,SF,,SF|現代ファンタジー|スペースオペラ|宇宙|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24941,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24941,2026-07-25T10:43:51.506Z
danime:24948,24948,カラフル,2010,2010,12112,10077,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24948,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24948,2026-07-25T10:33:32.104Z
danime:24949,24949,ヤンキーハムスター シーズン2.5,2021,2021,1739,2391,ショート,,ショート|コメディ・ギャグ|キッズ・ファミリー,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24949,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24949,2026-07-25T10:24:25.195Z
danime:24950,24950,ドグラ・マグラ,2010,2010,2391,2747,ホラー・サスペンス・ミステリー,,ホラー・サスペンス・ミステリー|医療,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24950,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24950,2026-07-25T10:33:32.104Z
danime:24951,24951,サクガン,2021,2021,36602,27825,SF,Web小説（なろう・カクヨム系）,SF|ロボット・メカ|バトル・アクション|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24951,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24951,2026-07-25T10:24:25.195Z
danime:24952,24952,マギアレコード 魔法少女まどか☆マギカ外伝 2nd SEASON -覚醒前夜-,2021,2021,41154,34122,ファンタジー,,ファンタジー|バトル・アクション|ドラマ・青春|現代ファンタジー|成長・挑戦|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24952,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24952,2026-07-25T10:24:25.195Z
danime:24953,24953,マギアレコード 魔法少女まどか☆マギカ外伝 Final SEASON –浅き夢の暁-,2022,2022,34915,25164,ファンタジー,,ファンタジー|バトル・アクション|ドラマ・青春|現代ファンタジー|成長・挑戦|家族|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24953,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24953,2026-07-25T10:36:27.399Z
danime:24955,24955,ミュージカル『憂国のモリアーティ』Op.1,2019,2019,5339,3175,2.5次元舞台,,2.5次元舞台|犯罪・警察,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24955,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24955,2026-07-25T10:24:27.710Z
danime:24956,24956,ミュージカル『憂国のモリアーティ』Op.2 -大英帝国の醜聞-,2020,2020,4036,2312,2.5次元舞台,,2.5次元舞台|スペースオペラ|ミステリー|推理・謎解き|犯罪・警察,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24956,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24956,2026-07-25T10:49:24.670Z
danime:24957,24957,聖闘士星矢 セインティア翔,2018,2018,4006,4902,SF,,SF|バトル・アクション|ドラマ・青春|スペースオペラ|宇宙|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24957,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=24957,2026-07-25T10:24:43.046Z
